Trip_ID,Driver_ID,Vehicle_ID,Timestamp,Latitude,Longitude,Speed_kmph,Accel_X_g,Accel_Y_g,Accel_Z_g,Gyro_X_dps,Gyro_Y_dps,Gyro_Z_dps,timestamp_gap_s,gps_step_km,speed_delta_kmph,flag_gps_wgs84_invalid,flag_speed_out_of_range,flag_gps_teleport,flag_speed_jump,flag_accel_outlier,flag_gyro_outlier,flag_timestamp_gap_irregular
T00185,D13,V13,2026-08-02 21:10:00,12.863786,77.645466,19.7,0.04,-0.113,0.88,2.28,-0.96,-0.09,60.0,0.3460437949797275,12.8,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:11:00,12.865793,77.640828,31.3,-0.023,-0.022,0.955,1.84,-3.12,-2.72,60.0,0.550080251513813,11.600000000000001,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:12:00,12.866809,77.635467,33.7,-0.039,-0.032,1.023,-1.39,-2.63,-0.58,60.0,0.5920280408067341,2.400000000000002,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:13:00,12.866628,77.63192,21.9,0.041,-0.003,0.996,-5.6,-0.94,-4.07,60.0,0.38503146769637964,11.800000000000004,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:14:00,12.865492,77.628159,24.3,-0.002,-0.023,0.974,3.3,-1.15,-2.5,60.0,0.42682426922096633,2.400000000000002,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:15:00,12.863685,77.624959,22.8,-0.016,-0.014,1.031,-4.11,-2.36,2.84,60.0,0.40088249466637155,1.5,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:16:00,12.860921,77.620634,31.9,-0.048,0.103,1.069,0.57,0.13,2.4,60.0,0.56060739705652,9.099999999999998,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:17:00,12.857739,77.616614,31.9,-0.045,-0.036,0.979,-3.63,-0.31,2.66,60.0,0.5613423974573781,0.0,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:18:00,12.855046,77.610992,38.9,0.026,-0.038,1.002,-1.96,1.77,3.4,60.0,0.6790567729641879,7.0,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:19:00,12.854014,77.605923,31.9,0.12,-0.005,0.995,0.51,0.05,-2.3,60.0,0.5613747505438592,7.0,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:20:00,12.853518,77.600377,34.4,0.013,0.031,1.039,3.0,1.81,-0.22,60.0,0.6037578663865918,2.5,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:21:00,12.853279,77.595476,30.2,0.097,0.005,0.992,0.51,3.08,2.48,60.0,0.5319750411984654,4.199999999999999,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:22:00,12.852147,77.593173,16.1,-0.002,-0.066,0.997,1.61,-0.6,-0.19,60.0,0.2796014016837531,14.099999999999998,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:23:00,12.849328,77.588408,38.0,-0.042,-0.052,0.981,4.57,-1.88,0.93,60.0,0.6042380299650015,21.9,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:24:00,12.849864,77.58825,4.8,0.09,-0.119,1.045,-0.25,2.53,0.13,60.0,0.06201301478804649,33.2,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:25:00,12.854376,77.58859,28.6,-0.756,-0.055,1.024,-0.15,-0.19,-0.12,60.0,0.5030636478214947,23.8,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:26:00,12.858937,77.5892,29.2,0.047,0.001,1.026,-1.02,-0.29,-0.74,60.0,0.5114531209856135,0.5999999999999979,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:27:00,12.862964,77.590758,27.3,0.098,-0.045,0.958,1.59,-2.08,-0.82,60.0,0.4785754034775277,1.8999999999999986,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:28:00,12.867315,77.592145,28.8,0.012,0.016,1.045,0.57,2.85,-0.99,60.0,0.506634116296556,1.5,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:29:00,12.87032,77.593209,20.1,0.006,-0.042,0.893,-1.64,0.79,-1.74,60.0,0.3534873338258091,8.7,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:30:00,12.873089,77.595055,24.5,0.058,0.017,0.977,-2.6,-0.43,-0.29,60.0,0.3672121507532382,4.399999999999999,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:31:00,12.871934,77.601042,40.9,0.096,-0.036,1.052,-2.91,0.45,-2.13,60.0,0.6615787505115249,16.4,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:32:00,12.87192,77.601241,1.2,0.597,0.033,1.078,0.28,1.36,1.74,60.0,0.021627827172817343,39.699999999999996,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:33:00,12.87048,77.601851,15.0,-0.004,-0.013,1.054,1.3,-1.87,-0.88,60.0,0.17323711465705074,13.8,0,0,0,0,0,0,0
T00185,D13,V13,2026-08-02 21:34:00,12.866735,77.601232,31.5,0.055,0.088,0.948,0.8,-0.43,0.27,60.0,0.4217965271778963,16.5,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:38:00,12.83645,77.661091,21.5,0.007,0.067,1.063,-0.32,-4.45,0.43,,,,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:39:00,12.83592,77.663662,31.6,0.027,0.012,1.046,0.6,-0.74,-0.51,60.0,0.28489974613480884,10.100000000000001,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:40:00,12.832532,77.664267,39.3,-0.006,0.007,0.986,-0.05,1.81,0.84,60.0,0.3823959178125619,7.699999999999996,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:41:00,12.828931,77.663814,34.9,-0.063,0.028,0.942,-0.01,-0.65,-1.49,60.0,0.40341375280025277,4.399999999999999,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:42:00,12.826403,77.663255,24.8,0.021,0.062,0.996,1.02,-0.24,0.24,60.0,0.28756009887875666,10.099999999999998,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:43:00,12.820713,77.660542,61.8,0.415,0.019,1.057,0.67,-0.19,-3.24,60.0,0.6977327551690444,37.0,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:44:00,12.819718,77.656861,40.1,0.11,-0.257,1.03,-0.03,1.64,-46.54,60.0,0.41415663473624087,21.699999999999996,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:45:00,12.819618,77.652701,38.9,0.06,-0.067,1.013,2.04,-0.25,-0.84,60.0,0.45117754724697107,1.2000000000000028,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:46:00,12.818719,77.650658,28.8,-0.135,0.05,1.013,3.94,-0.28,-3.16,60.0,0.24302078260071633,10.099999999999998,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:47:00,12.81442,77.649999,45.3,0.001,0.061,0.998,-2.08,-2.12,-0.43,60.0,0.48333751953013515,16.499999999999996,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:48:00,12.813926,77.646283,35.0,0.05,0.074,0.958,0.38,0.39,0.23,60.0,0.40663659159024784,10.299999999999997,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:49:00,12.813792,77.64373,23.9,-0.027,-0.115,0.999,-0.34,-2.39,2.21,60.0,0.27721153963287004,11.100000000000001,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:50:00,12.81398,77.640016,35.0,-0.164,-0.045,1.058,0.62,-1.68,-0.02,60.0,0.4032352396598609,11.100000000000001,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:51:00,12.813707,77.635973,37.8,0.018,0.028,0.989,-0.63,4.8,-0.47,60.0,0.4394149347295116,2.799999999999997,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:52:00,12.813967,77.63421,16.7,0.021,-0.089,0.992,-1.0,1.6,1.85,60.0,0.1933284238155118,21.099999999999998,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:53:00,12.814179,77.6318,22.8,0.027,-0.098,1.056,3.41,2.35,-2.0,60.0,0.2623668746705998,6.100000000000001,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:54:00,12.813377,77.628096,36.7,0.015,0.012,0.971,2.16,1.51,0.67,60.0,0.41139093040396585,13.900000000000002,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:55:00,12.810491,77.627446,29.5,-0.098,0.028,1.047,-1.51,0.67,-2.05,60.0,0.32855645563484226,7.200000000000003,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:56:00,12.805904,77.62681,44.3,0.666,0.122,0.942,5.52,0.21,-1.74,60.0,0.5146918260920276,14.799999999999997,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:57:00,12.802231,77.62602,36.1,-0.003,-0.065,0.989,3.35,0.42,-2.31,60.0,0.4173051925075857,8.199999999999996,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:58:00,12.7998,77.623341,34.5,-0.053,-0.078,0.981,2.15,-2.65,-1.84,60.0,0.3968034393052585,1.6000000000000014,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 20:59:00,12.799594,77.622791,5.5,0.375,-0.003,1.018,1.28,-0.26,-2.01,60.0,0.0638852218251052,29.0,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 21:00:00,12.79829,77.61964,32.0,0.055,0.079,1.011,0.96,1.62,0.24,60.0,0.37116382757002264,26.5,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 21:01:00,12.796504,77.616361,35.0,0.078,0.084,1.023,2.54,0.41,-1.2,60.0,0.40725447390537,3.0,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 21:02:00,12.79787,77.612437,40.1,-0.024,-0.073,0.965,-1.34,1.48,-0.49,60.0,0.45178921832741703,5.100000000000001,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 21:03:00,12.797328,77.608049,41.9,0.053,0.058,1.044,0.33,-0.83,1.83,60.0,0.4796043772196192,1.7999999999999972,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 21:04:00,12.797544,77.604726,31.4,-0.047,-0.068,0.96,-4.19,-0.2,0.02,60.0,0.361121676258579,10.5,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 21:05:00,12.795353,77.60372,32.1,0.1,-0.1,1.036,0.55,1.24,1.48,60.0,0.2669342915425159,0.7000000000000028,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 21:06:00,12.79203,77.603962,32.7,0.117,0.091,1.04,3.39,-0.73,2.62,60.0,0.37043136214476585,0.6000000000000014,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 21:07:00,12.786542,77.603505,54.7,-0.033,-0.06,0.9,-1.7,3.79,-0.04,60.0,0.6122465643988496,22.0,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 21:08:00,12.786361,77.60319,3.4,-0.032,-0.021,1.019,1.09,-2.23,0.78,60.0,0.03964622315128589,51.300000000000004,0,0,0,1,0,0,0
T00186,D13,V13,2026-08-04 21:09:00,12.78237,77.602728,39.6,-0.014,0.043,1.095,-0.28,-1.59,-1.45,60.0,0.4465978294542387,36.2,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 21:10:00,12.778279,77.601592,40.8,-0.029,-0.082,0.992,3.22,1.67,1.62,60.0,0.4712832174735311,1.1999999999999957,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 21:11:00,12.775869,77.60083,24.2,-0.039,0.037,1.025,-1.39,4.0,3.06,60.0,0.28043052149592834,16.599999999999998,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 21:12:00,12.772299,77.602011,42.6,0.004,0.068,1.111,-2.6,-2.8,1.13,60.0,0.4171139910703908,18.400000000000002,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 21:13:00,12.770817,77.601456,15.2,0.085,0.047,0.965,-1.98,-3.4,1.88,60.0,0.1754378279096452,27.400000000000002,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 21:14:00,12.770342,77.601328,4.7,0.076,0.003,0.993,0.83,0.22,0.86,60.0,0.05461113787508623,10.5,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 21:15:00,12.769249,77.597593,39.6,-0.058,0.096,1.045,-1.35,-0.23,-0.28,60.0,0.4228817609232559,34.9,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 21:16:00,12.765082,77.59774,40.8,-0.01,-0.097,0.962,-3.11,-0.54,-1.66,60.0,0.4636234122617648,1.1999999999999957,0,0,0,0,0,0,0
T00186,D13,V13,2026-08-04 21:17:00,12.762122,77.599756,38.8,0.055,0.06,0.904,1.08,-1.9,-1.92,60.0,0.3951330335402748,2.0,0,0,0,0,0,0,0
T00187,D13,V13,2026-08-03 14:12:00,12.843399,77.65597,25.6,-0.03,-0.036,0.972,2.78,-3.44,2.41,,,,0,0,0,0,0,0,0
T00187,D13,V13,2026-08-03 14:13:00,12.843043,77.656006,1.6,0.006,0.241,1.05,1.01,-0.6,48.14,60.0,0.039777327723280485,24.0,0,0,0,0,0,0,0
T00187,D13,V13,2026-08-03 14:14:00,12.840903,77.65577,9.9,0.057,0.02,0.981,-3.82,1.21,-1.17,60.0,0.23932869688168593,8.3,0,0,0,0,0,0,0
T00187,D13,V13,2026-08-03 14:15:00,12.839883,77.653348,18.1,0.026,-0.01,0.958,1.63,-1.72,-1.08,60.0,0.2860275279380031,8.200000000000001,0,0,0,0,0,0,0
T00187,D13,V13,2026-08-03 14:16:00,12.840659,77.651516,8.9,0.05,-0.014,1.005,2.3,0.58,-0.55,60.0,0.21654889271375788,9.200000000000001,0,0,0,0,0,0,0
T00187,D13,V13,2026-08-03 14:17:00,12.841898,77.646427,23.1,0.084,-0.013,1.023,0.85,-0.01,0.69,60.0,0.5686596093198405,14.200000000000001,0,0,0,0,0,0,0
T00187,D13,V13,2026-08-03 14:18:00,12.83918,77.644612,22.4,0.042,0.035,0.935,-0.49,2.45,-0.61,60.0,0.36063940807760564,0.7000000000000028,0,0,0,0,0,0,0
T00187,D13,V13,2026-08-03 14:19:00,12.832235,77.641739,34.1,-0.022,0.267,0.995,-3.35,0.85,54.0,60.0,0.8326991902435759,11.700000000000003,0,0,0,0,0,0,0
T00187,D13,V13,2026-08-03 14:20:00,12.828554,77.640464,17.6,-0.059,0.02,0.992,2.44,-3.53,-0.52,60.0,0.4320208565812291,16.5,0,0,0,0,0,0,0
T00187,D13,V13,2026-08-03 14:21:00,12.826186,77.639787,11.7,0.014,0.026,1.012,2.73,1.45,-0.73,60.0,0.2733487447661535,5.900000000000002,0,0,0,0,0,0,0
T00187,D13,V13,2026-08-03 14:22:00,12.821102,77.63813,24.3,0.077,-0.01,1.01,-0.74,-0.2,2.27,60.0,0.5931751522408736,12.600000000000001,0,0,0,0,0,0,0
T00187,D13,V13,2026-08-03 14:23:00,12.824052,77.636218,30.4,-0.016,0.041,1.04,0.31,-3.92,2.88,60.0,0.3880397616994387,6.099999999999998,0,0,0,0,0,0,0
T00188,D13,V13,2026-08-06 11:26:00,12.847513,77.658233,27.0,-0.483,-0.041,1.012,2.3,-2.01,0.08,,,,0,0,0,0,0,0,0
T00188,D13,V13,2026-08-06 11:27:00,12.851095,77.657454,29.6,0.082,-0.038,1.038,1.47,0.22,-0.86,60.0,0.40715496288149094,2.6000000000000014,0,0,0,0,0,0,0
T00188,D13,V13,2026-08-06 11:28:00,12.850918,77.65944,16.4,-0.03,-0.001,0.994,-2.38,-0.81,-3.25,60.0,0.2161993456271539,13.200000000000003,0,0,0,0,0,0,0
T00188,D13,V13,2026-08-06 11:29:00,12.852019,77.66033,15.2,-0.053,-0.039,0.964,-0.97,1.72,0.58,60.0,0.15587584466835117,1.1999999999999993,0,0,0,0,0,0,0
T00188,D13,V13,2026-08-06 11:30:00,12.854079,77.661446,21.6,0.001,0.423,0.953,-2.98,0.09,35.45,60.0,0.2590489843645155,6.400000000000002,0,0,0,0,0,0,0
T00188,D13,V13,2026-08-06 11:31:00,12.856353,77.663959,31.4,0.012,0.067,1.033,1.04,-0.03,0.4,60.0,0.37169119285590646,9.799999999999997,0,0,0,0,0,0,0
T00188,D13,V13,2026-08-06 11:32:00,12.85888,77.661976,25.5,-0.006,-0.077,0.94,-1.52,3.88,-1.09,60.0,0.3537902871076468,5.899999999999999,0,0,0,0,0,0,0
T00188,D13,V13,2026-08-06 11:33:00,12.862903,77.658776,40.8,0.015,-0.033,0.996,0.46,-1.39,-1.8,60.0,0.5660815538009427,15.299999999999997,0,0,0,0,0,0,0
T00188,D13,V13,2026-08-06 11:34:00,12.863395,77.658389,5.0,0.008,0.053,1.016,-2.26,1.16,1.15,60.0,0.06894177723472815,35.8,0,0,0,0,0,0,0
T00188,D13,V13,2026-08-06 11:35:00,12.868058,77.654699,47.2,0.031,-0.071,1.004,0.1,-1.57,0.13,60.0,0.6548670810323676,42.2,0,0,0,0,0,0,0
T00188,D13,V13,2026-08-06 11:36:00,12.870746,77.654442,30.1,-0.039,0.089,0.97,0.05,0.21,-1.24,60.0,0.3001875132438379,17.1,0,0,0,0,0,0,0
T00188,D13,V13,2026-08-06 11:37:00,12.870718,77.659429,39.7,-0.534,0.012,0.932,4.35,2.16,-3.66,60.0,0.5406055811985018,9.600000000000001,0,0,0,0,0,0,0
T00188,D13,V13,2026-08-06 11:38:00,12.872007,77.662769,28.1,-0.053,0.092,1.051,-1.14,2.28,3.71,60.0,0.3893973187598415,11.600000000000001,0,0,0,0,0,0,0
T00188,D13,V13,2026-08-06 11:39:00,12.872794,77.664405,14.3,0.008,0.26,1.075,-1.44,0.07,50.09,60.0,0.19775908659287908,13.8,0,0,0,0,0,0,0
T00188,D13,V13,2026-08-06 11:40:00,12.873936,77.667039,22.6,0.063,0.0,1.004,-1.23,2.92,4.18,60.0,0.31249000028938023,8.3,0,0,0,0,0,0,0
T00188,D13,V13,2026-08-06 11:41:00,12.87535,77.670516,29.5,0.272,0.031,1.006,-0.44,-0.04,0.66,60.0,0.40838525401988257,6.899999999999999,0,0,0,0,0,0,0
T00188,D13,V13,2026-08-06 11:42:00,12.878694,77.671926,31.5,0.033,-0.07,0.981,-3.23,-0.26,0.32,60.0,0.40202301755120806,2.0,0,0,0,0,0,0,0
T00188,D13,V13,2026-08-06 11:43:00,12.880705,77.675282,37.1,0.004,0.21,0.978,0.67,1.49,24.12,60.0,0.42701241929990896,5.600000000000001,0,0,0,0,0,0,0
T00188,D13,V13,2026-08-06 11:44:00,12.881236,77.677846,20.7,0.001,-0.02,0.956,-4.02,5.32,0.07,60.0,0.28413186114324923,16.400000000000002,0,0,0,0,0,0,0
T00188,D13,V13,2026-08-06 11:45:00,12.881983,77.680428,28.4,0.005,-0.042,0.925,0.2,0.29,0.2,60.0,0.2919452411625348,7.699999999999999,0,0,0,0,0,0,0
T00188,D13,V13,2026-08-06 11:46:00,12.881023,77.683157,28.8,0.029,-0.025,1.04,-2.5,-2.3,-2.34,60.0,0.3144851567069261,0.40000000000000213,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 10:57:00,12.840657,77.654786,5.1,0.02,-0.048,0.988,-0.62,-0.01,-0.32,,,,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 10:58:00,12.839081,77.656417,17.6,-0.055,-0.015,0.901,0.02,2.65,4.67,60.0,0.24895164354298743,12.500000000000002,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 10:59:00,12.837344,77.658104,25.7,0.013,0.011,1.298,5.33,4.44,-1.02,60.0,0.2660006219229749,8.099999999999998,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:00:00,12.832898,77.658203,40.2,-0.029,-0.013,1.038,0.09,0.63,0.17,60.0,0.49448914384920023,14.500000000000004,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:01:00,12.832843,77.658478,1.6,-0.034,-0.028,1.041,3.38,0.25,-1.45,60.0,0.03043559184452483,38.6,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:02:00,12.831336,77.661997,22.5,-0.082,-0.033,1.011,2.1,1.17,1.42,60.0,0.4167004933324963,20.9,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:03:00,12.829639,77.667514,34.2,-0.027,-0.037,1.051,3.11,0.52,1.07,60.0,0.6272036190047392,11.700000000000003,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:04:00,12.827765,77.67136,28.2,-0.062,0.029,0.991,-0.32,-1.21,0.59,60.0,0.4661488972339955,6.0000000000000036,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:05:00,12.826995,77.676836,34.5,0.044,0.007,1.033,2.61,-1.53,0.98,60.0,0.5998492221870902,6.300000000000001,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:06:00,12.82609,77.680412,21.6,-0.009,0.005,1.003,-2.96,1.85,-1.12,60.0,0.40055751099208026,12.899999999999999,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:07:00,12.82609,77.680412,0.0,0.03,-0.023,0.98,-1.72,-1.03,-0.8,60.0,0.0,21.6,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:08:00,12.824328,77.683746,24.8,-0.05,-0.317,1.01,2.01,0.7,-55.25,60.0,0.4111580612034942,24.8,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:09:00,12.819474,77.687941,37.4,-0.106,0.027,0.96,1.86,0.16,0.0,60.0,0.7058264304577344,12.599999999999998,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:10:00,12.816917,77.690937,25.2,0.022,-0.055,0.988,-2.24,-0.66,-3.22,60.0,0.4316949681461843,12.2,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:11:00,12.815951,77.691709,7.2,-0.06,0.028,1.026,2.73,2.96,3.83,60.0,0.13617692567299933,18.0,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:12:00,12.814654,77.692761,9.7,-0.057,0.001,0.96,2.61,-1.79,-1.48,60.0,0.18387432074698848,2.499999999999999,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:13:00,12.811758,77.694861,21.6,0.018,0.081,0.968,-0.2,0.55,1.52,60.0,0.3943881577458288,11.900000000000002,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:14:00,12.80943,77.696716,17.3,0.032,-0.023,0.932,-1.06,-0.34,-0.28,60.0,0.32781644126655407,4.300000000000001,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:15:00,12.806364,77.699159,22.7,-0.044,-0.026,1.001,-2.28,5.54,0.21,60.0,0.43173577146548253,5.399999999999999,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:16:00,12.803381,77.702029,24.2,0.02,0.045,1.073,0.39,2.23,1.66,60.0,0.4548210754522719,1.5,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:17:00,12.80278,77.70345,8.9,-0.005,-0.048,0.892,5.37,-0.86,2.55,60.0,0.16794789813170832,15.299999999999999,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:18:00,12.804785,77.705572,21.1,-0.553,-0.004,0.968,1.83,-0.96,1.87,60.0,0.3203834813894524,12.200000000000001,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:19:00,12.80787,77.707182,20.7,-0.15,-0.115,0.91,2.24,-5.02,-0.48,60.0,0.38490106314803557,0.40000000000000213,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:20:00,12.809425,77.710189,20.0,-0.384,-0.012,1.086,1.2,1.64,-1.31,60.0,0.36905438014540953,0.6999999999999993,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:21:00,12.812745,77.713171,27.0,-0.058,-0.037,0.946,-0.09,-1.48,1.17,60.0,0.4907402855391664,7.0,0,0,0,0,0,0,0
T00189,D13,V13,2026-08-06 11:22:00,12.815806,77.715444,25.2,-0.038,0.063,1.003,-3.55,0.61,4.21,60.0,0.4202241640587216,1.8000000000000007,0,0,0,0,0,0,0
T00190,D13,V13,2026-07-31 14:40:00,12.852694,77.660395,40.9,-0.077,-0.002,0.977,-1.64,-0.87,0.16,,,,0,0,0,0,0,0,0
T00190,D13,V13,2026-07-31 14:41:00,12.857285,77.663209,34.2,-0.011,-0.096,0.954,-0.68,0.14,0.49,60.0,0.5946996623866486,6.699999999999996,0,0,0,0,0,0,0
T00190,D13,V13,2026-07-31 14:42:00,12.859891,77.661172,15.7,0.104,0.012,0.98,-1.93,2.74,-1.76,60.0,0.3643242208494774,18.500000000000004,0,0,0,0,0,0,0
T00190,D13,V13,2026-07-31 14:43:00,12.866595,77.655857,40.7,-0.008,-0.007,1.1,1.45,2.79,-0.57,60.0,0.9421613742948236,25.000000000000004,0,0,0,0,0,0,0
T00190,D13,V13,2026-07-31 14:44:00,12.871536,77.651936,30.0,-0.005,0.042,1.123,1.54,2.9,0.13,60.0,0.6946352412375137,10.700000000000003,0,0,0,0,0,0,0
T00190,D13,V13,2026-07-31 14:45:00,12.873915,77.645206,40.0,0.069,0.083,1.034,-1.63,-3.53,-4.37,60.0,0.7760138481309827,10.0,0,0,0,0,0,0,0
T00190,D13,V13,2026-07-31 14:46:00,12.876252,77.639564,33.4,-0.006,-0.035,0.881,-2.6,-1.69,2.75,60.0,0.6645068532496029,6.600000000000001,0,0,0,0,0,0,0
T00190,D13,V13,2026-07-31 14:47:00,12.879187,77.63314,37.3,-0.073,0.082,0.953,-0.64,1.23,0.43,60.0,0.7690330562048877,3.8999999999999986,0,0,0,0,0,0,0
T00190,D13,V13,2026-07-31 14:48:00,12.877758,77.626046,35.0,-0.031,0.041,1.039,-0.44,3.29,-0.9,60.0,0.7852194854913127,2.299999999999997,0,0,0,0,0,0,0
T00190,D13,V13,2026-07-31 14:49:00,12.870994,77.624471,39.3,-0.073,0.001,1.024,1.9,1.63,-1.85,60.0,0.771256600217936,4.299999999999997,0,0,0,0,0,0,0
T00190,D13,V13,2026-07-31 14:50:00,12.866648,77.620262,31.2,-0.105,0.046,1.712,12.33,2.56,0.94,60.0,0.6646129943456885,8.099999999999998,0,0,0,0,0,0,0
T00190,D13,V13,2026-07-31 14:51:00,12.861504,77.613626,39.9,0.012,0.109,0.902,0.12,2.7,1.58,60.0,0.9190543367306104,8.7,0,0,0,0,0,0,0
T00190,D13,V13,2026-07-31 14:52:00,12.859812,77.609348,32.8,-0.01,0.047,0.982,3.82,-4.07,-0.46,60.0,0.5004693584998227,7.100000000000001,0,0,0,0,0,0,0
T00190,D13,V13,2026-07-31 14:53:00,12.860815,77.609659,34.0,0.054,-0.084,0.961,0.86,2.17,-2.31,60.0,0.11651289042838796,1.2000000000000028,0,0,0,0,0,0,0
T00191,D13,V13,2026-08-03 10:07:00,12.856634,77.652665,16.1,-0.057,-0.09,1.039,-4.18,2.91,-1.12,,,,0,0,0,0,0,0,0
T00191,D13,V13,2026-08-03 10:08:00,12.857295,77.653218,5.8,0.09,0.022,0.93,-2.69,0.26,0.37,60.0,0.09484791065773603,10.3,0,0,0,0,0,0,0
T00191,D13,V13,2026-08-03 10:09:00,12.860851,77.654308,21.0,0.01,0.219,1.002,-0.42,2.34,45.2,60.0,0.41268734117171835,15.2,0,0,0,0,0,0,0
T00191,D13,V13,2026-08-03 10:10:00,12.863702,77.654675,15.9,0.001,-0.007,1.045,-0.29,-0.31,2.05,60.0,0.3195034002183488,5.1,0,0,0,0,0,0,0
